"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Waahhh hrusnya gni nih dr kmren 🤣","1","0","2025-08-30T11:45:08.000Z","nyygu","https://www.tiktok.com/@akuratco/video/7544317259754261767","6669902758550274050","7544343281217012498","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c4312134f7e74b45e556a0c264e1083c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=824a1484&x-expires=1756645200&x-signature=sHZ3UYeExh7qgPHjqQExG2AaOjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"semoga orang² ini selalu diberikan kesehatan dan keselamatan 🤲🏻","0","0","2025-08-30T13:22:45.000Z","jjdoremi","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7468932659864060944","7544368445098345224","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a87c0a93a48fccd606e6497d816b7e7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b70e4e0&x-expires=1756645200&x-signature=HHTXnNgVLM%2F6MWENsbYmBFIfLxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"RAKYAT MENGAMBIL BARANG2 TITIPANNYA.","0","0","2025-08-30T13:09:14.000Z","teramat.benar","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7507291292440724488","7544364946307253010","https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cf7d8cec861956c7f0e3e7d338040809~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6d4df22&x-expires=1756645200&x-signature=g3vAP9ajep2K5dFrBD5of88sR%2FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"request bang rumah sri mulyani sudah paket lengkap🙏","1","0","2025-08-30T13:51:54.000Z","rafi_belummandi","https://www.tiktok.com/@akuratco/video/7544317259754261767","6958960110009893893","7544375943747732242","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7b196a03d0f5d0002fbc0b4daa7a46e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3c209934&x-expires=1756645200&x-signature=owtIBcMEludR4SmKbF2NEby7x5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"ada yang sempet berenang jirr😭😭😭","1","0","2025-08-30T13:51:41.000Z","_lynn_0701","https://www.tiktok.com/@akuratco/video/7544317259754261767","7474549088962495496","7544375898116457223","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d648430284af57bb857952596e6f4d15~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=56e62c05&x-expires=1756645200&x-signature=tiavQhVyy%2B214NB4L5FTQtTW%2FPE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"next eko patrio kak ..udh follow 🥰","0","0","2025-08-30T13:45:03.000Z","mayamey6","https://www.tiktok.com/@akuratco/video/7544317259754261767","6805908924097692674","7544374167468458770","https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7a0ca4e37685e73f8e1278782f494e5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8e411200&x-expires=1756645200&x-signature=Kxc9hzDXDNCZYCkavjAGdr%2FqsKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"🔥","0","0","2025-08-30T13:45:01.000Z","dhidyopat","https://www.tiktok.com/@akuratco/video/7544317259754261767","7181347202156151834","7544374166754525959","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ab3d7f4c75eadd21e5c0199206f1f784~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c47a20cd&x-expires=1756645200&x-signature=HL2mLPTLn%2BWYiPGjN8Kyn3kZ8WM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"cakep","0","0","2025-08-30T13:44:57.000Z","nur.afidin5","https://www.tiktok.com/@akuratco/video/7544317259754261767","7394450386813387781","7544374164426113799","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7394464421845860358~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c7c6758&x-expires=1756645200&x-signature=SIbi5cUfw8SOL2BQwjBBd9I38xk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"😎😎😎","0","0","2025-08-30T13:44:56.000Z","biembim21","https://www.tiktok.com/@akuratco/video/7544317259754261767","7064773332168934426","7544374161133912839","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/82901bf0c11090dc3ebec69fc6622485~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=df5787f3&x-expires=1756645200&x-signature=vZzC%2Fcn%2Bz%2F60DH5pm99rLDF1gDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"NGAKAK BANGETT ANJIRRR😭😭😭","0","0","2025-08-30T13:44:54.000Z","mustika.maharanii","https://www.tiktok.com/@akuratco/video/7544317259754261767","6965256719241348097","7544374151579583250","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b58001a0db3af1b890587f33038ff26f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=58251bcd&x-expires=1756645200&x-signature=QfRaygrATG91wPBW73vx%2FmRr8os%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mantul wie 😂😂😂","0","0","2025-08-30T13:44:53.000Z","teki.kranjangkuning","https://www.tiktok.com/@akuratco/video/7544317259754261767","7377773937037542405","7544374146994602772","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c5fe48d7cbeab07c25916fda85bb205e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dfecb09a&x-expires=1756645200&x-signature=x%2FpnU1tDWzfwDDjcCl0p77bHJWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Sumpah seru banget ituuu😳","0","0","2025-08-30T13:44:52.000Z","aikarlina1_","https://www.tiktok.com/@akuratco/video/7544317259754261767","7343284253439853569","7544374140237710097","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/55e6cd6e304b0a9b0b0293f49a394c10~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8fc4751d&x-expires=1756645200&x-signature=x8A3e9daGtDxuleZFjEhI8vqeKc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"😁","0","0","2025-08-30T13:44:50.000Z","vellasyifa10","https://www.tiktok.com/@akuratco/video/7544317259754261767","7310831598139524103","7544374125336462088","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d6d76a6a190b44efa42983e85ada7e5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c43b05c&x-expires=1756645200&x-signature=JTpkmuTjBpwap8NrZi6Mzib1yc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"syaroni hilang dari lane","0","0","2025-08-30T13:44:49.000Z","robichandera5","https://www.tiktok.com/@akuratco/video/7544317259754261767","7234495409740153858","7544374112933970695","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/600f14f899b0c1f726669baeba53c93e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7d89878f&x-expires=1756645200&x-signature=1DvJpXWVoiuefDrIgbsZ4t5ity8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"🥺","0","0","2025-08-30T13:44:42.000Z","rosnidaafriza","https://www.tiktok.com/@akuratco/video/7544317259754261767","6788472100716069889","7544374086391743240","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/867ecbb41718e3a04c90219dd090ce70~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=518c1a33&x-expires=1756645200&x-signature=XBV5%2BhpJRjh2n5mgaaxc5B1zcjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"auto kaya ini mah","1","0","2025-08-30T13:44:37.000Z","andeski_00","https://www.tiktok.com/@akuratco/video/7544317259754261767","7079285506332263426","7544374084592009991","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b864440b71adecaf4a089286c459eeb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=874cd6ad&x-expires=1756645200&x-signature=L0BDQnnx8tFd%2Bm%2FUH1hemDBZO%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Sok we lah BuBuken Well Ken , kasih paham 😁","0","0","2025-08-30T13:44:36.000Z","shellyrindiyani","https://www.tiktok.com/@akuratco/video/7544317259754261767","6824367064003478530","7544374062224376594","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d3b0a55938a14fe5dc2e298a8615ee07~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b2c41c1&x-expires=1756645200&x-signature=2f%2FYpUB31tOigbEIRlz4A320a4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"real “mulutmu harimaumu”","0","0","2025-08-30T13:44:36.000Z","skinnyf4t","https://www.tiktok.com/@akuratco/video/7544317259754261767","6525866034502516737","7544374055350616850","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/641efa023b53dcac92853b6dc88fbad9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cf8f847a&x-expires=1756645200&x-signature=qwEKx5EMRYUVrdDFo%2Bkf0oEOxII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"@𝓛 kapokk omahe makroni amoh😭😭😭","0","0","2025-08-30T13:44:33.000Z","machiaatos","https://www.tiktok.com/@akuratco/video/7544317259754261767","6838811493195760641","7544374049464714000","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8b7233c65b3ee6afb377ae4d4611777c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=012c0da0&x-expires=1756645200&x-signature=GQvdUJHyenZ2BQAv7fddCYFxOOs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"jas jos jis","0","0","2025-08-30T13:44:29.000Z","ahtrza07","https://www.tiktok.com/@akuratco/video/7544317259754261767","6810940728828888066","7544374019278488336","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d4c499bcbfad7eae1aee445a9b23acec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e55f703a&x-expires=1756645200&x-signature=S3QkG9C919GhND410KesK%2BsAn3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"dpr yg lain ketir2 nihh😂😂😂","0","0","2025-08-30T13:44:29.000Z","dedek_gemess04","https://www.tiktok.com/@akuratco/video/7544317259754261767","6720909260769149954","7544373992113046289","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5b8398642925bddbb1c59d669646827d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a426f089&x-expires=1756645200&x-signature=7zU3KrFb9R85QIu8hmO2H7B3myc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"nah gini langsung kerumahnya 😩😩","0","0","2025-08-30T13:44:28.000Z","nurulimamah197","https://www.tiktok.com/@akuratco/video/7544317259754261767","6967419589093639169","7544374030830093064","https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/df763eebf6631e44f269318340a8f2b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=08e52d02&x-expires=1756645200&x-signature=mmPNl5gcLCiHTKyKAgc40SxXOuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"@♍️@kaumrebahan23","0","0","2025-08-30T13:21:52.000Z","sukabuah280","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6525279510711533570","7544368203138188053","https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/97cdf179f4ff02db91a951dc11e357e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=83e58ae9&x-expires=1756645200&x-signature=Sj7o9xHUySXXDp3slnBIS2VRdbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰","0","0","2025-08-30T13:22:00.000Z","3344iu","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7205833434798277634","7544368246756492039","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1159aa96e744557d1e97bf13b63f732f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d368db9d&x-expires=1756645200&x-signature=%2BxQJJvltrxlZtgDgZ45v%2FmlQcTc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"RUU perampasan aset","0","0","2025-08-30T13:21:59.000Z","yuni1223_","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7453693152676791316","7544368232091419408","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a9088d1513d5e1b64102a1b877ef251d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=93f94d5b&x-expires=1756645200&x-signature=aYqG48lN6eN7Up87MEvA2yD%2FkJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"👍👍akhirnya uu perampasan aset korup disah kn ditangan rakyat hari ini. tepat sasaran ketangan rakyat bukan ketangan pejabat lg..","0","0","2025-08-30T13:21:55.000Z","udensemut","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7337020582829933573","7544368235085382407","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1db02bf47b40e5981564a05f57b9c5e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f050c39&x-expires=1756645200&x-signature=1NHqJhJr0t%2FdJAKxuslBTJrX44k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"dolarnya 12 jt yg dpt jam gokil sih🤣 smpe suami nyesel knp ga ikut aja ya ksno 🤣🤣","0","0","2025-08-30T13:21:54.000Z","modita16","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6679780162588918785","7544368191310349073","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6c0aa3ef2b6a4af70bc8c2a1385261d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bbf3d003&x-expires=1756645200&x-signature=Swae8lA9%2BbWNQwQuxe%2FRaZwFsfY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mau join dong","0","0","2025-08-30T13:21:53.000Z","qrusman_","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6669594544903258114","7544368208964043538","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/78264bcd1b7efa74974555e4b6efca50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a98839c3&x-expires=1756645200&x-signature=uZUk0PttHE9lg04MEBlQQjt6izg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Alhamdulilah uang rakyat kembali ke rakyat","0","0","2025-08-30T13:21:53.000Z","comropedes5t","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7503437500720940050","7544368202974298896","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/af3f60cfaef408dd0b40af47e4115e56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2285eb8&x-expires=1756645200&x-signature=RE2%2BqZS3SjaKxUMoNGWEVK298dM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"hp duit jam tas barang mahal itu lumayan😅","0","0","2025-08-30T13:22:01.000Z","user4857427617736","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7391235190247900166","7544368237200737032","https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2dd706ce&x-expires=1756645200&x-signature=a4CL1L2fq%2FQwo%2FJZ1KjgkLccvGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Sahroni pulng"""" nngis harta nya gak d lgi😭😭😭😭","0","0","2025-08-30T13:21:51.000Z","022windievriadisnyah0","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7016628753220846593","7544368198558384903","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/112e432b54c87ae3d6a119753af624d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4ddae60&x-expires=1756645200&x-signature=9N6HjFexG2yctdyXTxC8%2BewdegI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bang","0","0","2025-08-30T13:21:48.000Z","hendifahtiar_","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7139464811897127963","7544368195051062023","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/70eb0598fa052ee960c332536fd56636~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=64d3ea32&x-expires=1756645200&x-signature=3Om7FX14Z3q7hPz8orWYYG0%2F8ZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mantap 🔥🔥🔥🔥","0","0","2025-08-30T13:21:48.000Z","dio_941","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7191361803099391002","7544368192022610709","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7e1a0cec5cab1b8940a6e4ef826ad6b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc9e7277&x-expires=1756645200&x-signature=uHHxR%2BjFE7A19y6%2BvS34Jp9lrQs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"woyy ada uang sya.. sya GK kebagian anjirrr .. 😅😅😅","0","0","2025-08-30T13:21:46.000Z","adip_prahasto","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7151374271528502299","7544368179046466324","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7fec2b4c1704876cb530bf911c351c8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e5887c1&x-expires=1756645200&x-signature=c5BhFH%2BbYT%2BeMyb7zhfkYTfFy%2Fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"iphone 16😭","0","0","2025-08-30T13:21:46.000Z","nurasyifa625","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7139730678946350081","7544368180904067847","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8ea924f123fbdf76b12dee48825c76ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b2c606e&x-expires=1756645200&x-signature=kXz0iVlzilAYU%2B6Hv0Biav7Yn1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kok berani malah ngevideo
nanti di kejar","0","0","2025-08-30T13:21:45.000Z","ziyawzel","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6892321490444977154","7544368170540532488","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6e70f95ead56b00644615605e47e9b68~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31fcd044&x-expires=1756645200&x-signature=5Jg%2Fg36uJjZjIdyC%2BtYL0%2BMdXgE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"👍👍👍","0","0","2025-08-30T13:21:43.000Z","ellyhabe","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6855193637937316865","7544368175631123221","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/973edf39ac82edf1e3c541c35c02bf2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01dba6c1&x-expires=1756645200&x-signature=N%2BXR37xMDJo23jo9ln%2BaI%2F8O%2B1o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"boleh ngga itu dijual trs dibuat benerij fasum yg rusak ?","0","0","2025-08-30T13:22:11.000Z","chocolatecake545","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6539406882963734529","7544368295131398930","https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/54aa0a853a1f334c34085a0ce06423aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d7fd3ea&x-expires=1756645200&x-signature=bPU1Ne3q%2BmzF8DD6np%2Be2R%2BMl9U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sah","0","0","2025-08-30T13:22:24.000Z","jhonchi02","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7378008449517552641","7544368346386121480","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c29ef35295ab1380ef5f82d939d1df67~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d2c3bf46&x-expires=1756645200&x-signature=qfXx4HYytjWf9ZfQuIomKI5fGK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini baru bener tepat sasaran 😂😂kalian keren","0","0","2025-08-30T13:22:21.000Z","is_dlya","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6740207546298516481","7544368317257450260","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/69dfa0ed721f95e5a74da30b437b175f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b985577f&x-expires=1756645200&x-signature=qrdCjCbQoCYAue3Vz39jUT31Qtc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"anjir ga ada yg kasih tau mau jajah,,,gua kaga ikutan Cok 😭","0","0","2025-08-30T13:22:21.000Z","mermaid7651","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6656159030023585794","7544368324790240007","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/368a656cb2845c42904aa6f27f5ed320~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=702b96eb&x-expires=1756645200&x-signature=NK2nmbgNIEzBtkzU5w0CwjzbLjY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"smua itu nnti untuk penyitaaann woy😅😅","0","0","2025-08-30T13:22:20.000Z","wati.auliagirls","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7332717292584076306","7544368315676197639","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8547dbb5842a5d8c837e8f52470c83bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=db89e9bf&x-expires=1756645200&x-signature=LNI96JPG%2FRHjuOW14htwFxKYqAo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🤣🤣🤣","0","0","2025-08-30T13:22:19.000Z","mustofa95_","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6737062755550299137","7544368310341665544","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3e7c7fb08ad3d052378e5bee810573fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d72024b3&x-expires=1756645200&x-signature=uD0uFNXf6jWR8dfWrl53ljPXsk8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"oi bagi lah...🙏
masa gue cuma dapet hikmah nya doank..😢","0","0","2025-08-30T13:22:05.000Z","yhuan_02","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7440977595363132471","7544368252458795797","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/dcdd744400f3e082b578de5ab705b752~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=437f9e79&x-expires=1756645200&x-signature=5kRfVW6j47goncS7VTqITvQzC38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"jam tangan ny 9 m itu","0","0","2025-08-30T13:22:04.000Z","bella.auditia.utami","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7040018103924950043","7544368248189043474","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0290da3845ec9ea8eef607b13e810b84~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3780f4fe&x-expires=1756645200&x-signature=dpzG%2BizLi8YFbmboRUJhU02Hjmk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dapet 10 lembar aja . yg 1000 dolar SG. mayan tuh sayang gua ga disitu","0","0","2025-08-30T13:22:04.000Z","five5random","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6958118824240317445","7544368258909422354","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6fe9779dc9918061744b7052310f6cbf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3db70ae7&x-expires=1756645200&x-signature=KkHCrdTZzle6B6sLOR6adf%2Fm%2BMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"aseli perampasan aset di sahkan rakyat
di dapatkan kembali oleh rakyat, tapi itu yang iron man kok pala nya ilang anj","0","0","2025-08-30T13:22:03.000Z","xian.kel","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7376278409507013637","7544368253848437511","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/362a402ccf506c97162c4b038dbbe9bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4ad9813&x-expires=1756645200&x-signature=vBZYo4xD%2Bysl2cFwxTQJLrM4h8Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"saah","0","0","2025-08-30T13:22:03.000Z","dony.anggarda","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","6548361688142987266","7544367581874193170","https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/91166663adbf049c7bbdf4cf100895bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df2f0a9d&x-expires=1756645200&x-signature=OfOfvGdrq%2FWHtVLVe5osF1XrPhc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤣🤣🤣🤣🤣🤣🤣🤣","0","0","2025-08-30T13:22:03.000Z","anyau_blg","https://www.tiktok.com/@awuu.daily/video/7544337064255376646","7346122123809752069","7544368262164464392","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/927dc04ebe7ad32c9ae6bf5942c02393~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e7d09cb&x-expires=1756645200&x-signature=7Ja4JygNUx1OM0%2BheYXFoIDoSRg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
